user_id,username,role,country,city,browser,behaviour_profile,account_created,active
1617,user_1617,Visitor,India,Mumbai,Safari 18.0 (macOS),Shopper,2024-10-21,True
1618,user_1618,Administrator,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2024-12-20,True
1619,user_1619,Customer,United States,Dallas,Safari 18.0 (macOS),Shopper,2024-02-01,True
1620,user_1620,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2023-08-11,True
1621,user_1621,Visitor,Singapore,Singapore,Chrome Mobile (Android),API Client,2025-09-09,True
1622,user_1622,Customer,Germany,Berlin,Safari 18.0 (macOS),Registered User,2025-05-28,True
1623,user_1623,Administrator,Germany,Berlin,Safari 18.0 (macOS),API Client,2024-04-27,True
1624,user_1624,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Registered User,2024-02-15,True
1625,user_1625,Customer,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2025-03-11,True
1626,user_1626,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2025-11-03,True
1627,user_1627,Customer,Uganda,Kampala,Chrome Mobile (Android),Administrator,2024-07-21,True
1628,user_1628,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),API Client,2025-09-14,True
1629,user_1629,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-13,True
1630,user_1630,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2026-06-01,True
1631,user_1631,Visitor,Kenya,Nairobi,Chrome Mobile (Android),Casual Visitor,2025-01-30,True
1632,user_1632,Visitor,United States,New York,Safari 18.0 (macOS),Registered User,2023-11-18,True
1633,user_1633,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2025-04-06,True
1634,user_1634,Customer,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Registered User,2023-10-03,True
1635,user_1635,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Administrator,2025-06-06,True
1636,user_1636,API Client,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2023-08-28,True
1637,user_1637,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Administrator,2025-07-13,True
1638,user_1638,Visitor,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Casual Visitor,2023-11-27,True
1639,user_1639,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Casual Visitor,2024-11-27,True
1640,user_1640,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),API Client,2026-01-09,True
1641,user_1641,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2025-05-26,True
1642,user_1642,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),API Client,2026-01-05,True
1643,user_1643,Customer,United States,New York,Safari 18.0 (macOS),Shopper,2025-04-18,True
1644,user_1644,Customer,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2026-04-19,True
1645,user_1645,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2025-05-08,True
1646,user_1646,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2024-10-21,True
1647,user_1647,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2024-01-24,True
1648,user_1648,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2025-04-19,True
1649,user_1649,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Registered User,2023-08-31,True
1650,user_1650,Customer,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-12-15,True
1651,user_1651,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Administrator,2024-04-21,True
1652,user_1652,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2026-03-16,True
1653,user_1653,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2025-07-13,True
1654,user_1654,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2025-02-11,True
1655,user_1655,Visitor,Kenya,Mombasa,Chrome Mobile (Android),API Client,2023-12-13,True
1656,user_1656,Customer,United States,New York,Safari 18.0 (macOS),Casual Visitor,2025-06-07,True
1657,user_1657,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2024-01-10,True
1658,user_1658,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2024-08-10,True
1659,user_1659,Customer,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2025-06-05,False
1660,user_1660,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2026-01-29,True
1661,user_1661,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Registered User,2025-04-12,True
1662,user_1662,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Registered User,2025-10-20,True
1663,user_1663,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-29,True
1664,user_1664,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),Registered User,2025-04-04,True
1665,user_1665,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2024-11-22,True
1666,user_1666,Customer,Germany,Berlin,Chrome Mobile (Android),Shopper,2025-01-07,True
1667,user_1667,Visitor,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2024-07-08,True
1668,user_1668,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Shopper,2024-12-28,True
1669,user_1669,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2024-04-16,True
1670,user_1670,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2023-11-25,True
1671,user_1671,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2025-09-30,True
1672,user_1672,Administrator,Singapore,Singapore,Firefox 140.0 (Ubuntu),Administrator,2026-04-08,True
1673,user_1673,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2024-01-23,True
1674,user_1674,Visitor,United States,New York,Chrome 138.0 (Windows 11),Registered User,2025-10-31,True
1675,user_1675,Visitor,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-09-29,True
1676,user_1676,Administrator,United States,New York,Chrome 138.0 (Windows 11),Casual Visitor,2024-05-26,True
1677,user_1677,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2025-01-22,True
1678,user_1678,Customer,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2025-01-25,True
1679,user_1679,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2026-04-27,True
1680,user_1680,API Client,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-15,True
1681,user_1681,Visitor,United States,New York,Chrome 138.0 (Windows 11),Casual Visitor,2024-07-31,True
1682,user_1682,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2024-01-05,True
1683,user_1683,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-13,True
1684,user_1684,Visitor,United States,New York,Chrome Mobile (Android),Administrator,2024-08-30,True
1685,user_1685,Visitor,United States,New York,Chrome 138.0 (Windows 11),Casual Visitor,2024-05-31,True
1686,user_1686,API Client,India,Mumbai,Safari 18.0 (macOS),Shopper,2024-04-24,True
1687,user_1687,Visitor,United States,New York,Chrome 138.0 (Windows 11),Shopper,2026-02-19,False
1688,user_1688,Customer,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2024-03-23,True
1689,user_1689,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Registered User,2026-05-13,True
1690,user_1690,Customer,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Shopper,2023-11-24,True
1691,user_1691,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2024-04-30,True
1692,user_1692,Customer,United Kingdom,London,Chrome Mobile (Android),Registered User,2026-03-31,True
1693,user_1693,Visitor,India,Mumbai,Chrome Mobile (Android),Registered User,2025-09-04,True
1694,user_1694,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2025-07-19,True
1695,user_1695,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2025-12-21,False
1696,user_1696,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Registered User,2026-01-15,True
1697,user_1697,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2025-06-26,True
1698,user_1698,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2026-06-22,True
1699,user_1699,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),API Client,2025-12-22,True
1700,user_1700,API Client,United States,New York,Safari 18.0 (macOS),Administrator,2026-04-23,True
1701,user_1701,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-11,True
1702,user_1702,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Casual Visitor,2026-03-26,True
1703,user_1703,Visitor,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2024-12-13,True
1704,user_1704,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Registered User,2026-03-30,True
1705,user_1705,API Client,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2024-12-02,True
1706,user_1706,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2024-03-20,True
1707,user_1707,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Registered User,2025-06-12,True
1708,user_1708,Customer,United States,New York,Edge 138.0 (Windows 11),Registered User,2023-11-13,True
1709,user_1709,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2025-07-27,True
1710,user_1710,Visitor,United States,Dallas,Safari 18.0 (macOS),Registered User,2025-06-15,True
1711,user_1711,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Shopper,2026-04-05,True
1712,user_1712,Visitor,United Kingdom,London,Safari 18.0 (macOS),Shopper,2024-11-11,True
1713,user_1713,API Client,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2024-09-28,True
1714,user_1714,Customer,United States,New York,Edge 138.0 (Windows 11),Casual Visitor,2026-02-02,True
1715,user_1715,Customer,United States,New York,Safari 18.0 (macOS),Casual Visitor,2023-10-25,True
1716,user_1716,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2025-01-26,True
1717,user_1717,Customer,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Shopper,2025-09-25,True
1718,user_1718,Customer,Kenya,Nairobi,Chrome Mobile (Android),Registered User,2023-11-22,True
1719,user_1719,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2024-11-23,True
1720,user_1720,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2025-07-16,True
1721,user_1721,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2025-07-01,True
1722,user_1722,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2023-09-26,True
1723,user_1723,Administrator,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2023-10-26,False
1724,user_1724,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Registered User,2025-02-21,True
1725,user_1725,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2024-10-17,True
1726,user_1726,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2023-11-26,True
1727,user_1727,API Client,United States,New York,Safari 18.0 (macOS),Casual Visitor,2026-04-26,True
1728,user_1728,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2023-12-17,True
1729,user_1729,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2026-03-11,True
1730,user_1730,Administrator,India,Mumbai,Edge 138.0 (Windows 11),API Client,2026-02-06,True
1731,user_1731,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-24,True
1732,user_1732,Visitor,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2025-03-18,True
1733,user_1733,Customer,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-07-17,True
1734,user_1734,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Administrator,2026-01-16,True
1735,user_1735,API Client,India,Mumbai,Chrome Mobile (Android),Shopper,2025-12-07,True
1736,user_1736,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2023-10-01,True
1737,user_1737,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2025-06-27,True
1738,user_1738,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),API Client,2026-01-03,True
1739,user_1739,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Registered User,2026-05-07,True
1740,user_1740,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-05-17,True
1741,user_1741,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2024-12-10,True
1742,user_1742,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2026-02-23,False
1743,user_1743,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2025-08-06,True
1744,user_1744,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2025-09-15,True
1745,user_1745,Visitor,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Registered User,2024-03-20,True
1746,user_1746,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2023-11-03,True
1747,user_1747,Visitor,India,Mumbai,Chrome Mobile (Android),Registered User,2025-06-28,True
1748,user_1748,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2024-01-06,True
1749,user_1749,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2025-01-13,True
1750,user_1750,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Administrator,2023-12-08,True
1751,user_1751,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),API Client,2025-09-20,True
1752,user_1752,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2026-04-28,True
1753,user_1753,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-04-23,True
1754,user_1754,Visitor,United Kingdom,London,Chrome Mobile (Android),Registered User,2023-09-28,True
1755,user_1755,Visitor,Kenya,Nairobi,Chrome Mobile (Android),Administrator,2024-08-17,True
1756,user_1756,API Client,Kenya,Mombasa,Safari 18.0 (macOS),Shopper,2025-06-09,True
1757,user_1757,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2025-06-11,True
1758,user_1758,Customer,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-10-21,True
1759,user_1759,Administrator,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Registered User,2025-10-19,True
1760,user_1760,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2026-03-03,True
1761,user_1761,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2024-04-01,True
1762,user_1762,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Shopper,2025-02-14,True
1763,user_1763,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2025-02-28,True
1764,user_1764,API Client,Singapore,Singapore,Chrome 138.0 (Windows 11),Registered User,2024-10-11,True
1765,user_1765,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2025-03-22,True
1766,user_1766,API Client,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2025-04-25,True
1767,user_1767,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2025-01-05,True
1768,user_1768,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Administrator,2026-06-18,True
1769,user_1769,Visitor,United States,New York,Edge 138.0 (Windows 11),Casual Visitor,2026-02-12,True
1770,user_1770,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Registered User,2023-10-19,True
1771,user_1771,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Registered User,2026-04-05,True
1772,user_1772,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-30,True
1773,user_1773,API Client,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2024-12-30,True
1774,user_1774,Visitor,United States,Dallas,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-09,True
1775,user_1775,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-12-23,True
1776,user_1776,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2023-12-23,True
1777,user_1777,Administrator,Kenya,Mombasa,Chrome Mobile (Android),Registered User,2025-12-12,True
1778,user_1778,Customer,United States,New York,Edge 138.0 (Windows 11),Registered User,2026-06-17,True
1779,user_1779,Customer,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2025-03-21,True
1780,user_1780,Visitor,United States,Dallas,Chrome Mobile (Android),Registered User,2024-10-13,True
1781,user_1781,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2024-08-24,True
1782,user_1782,API Client,United States,New York,Chrome Mobile (Android),Casual Visitor,2026-05-14,True
1783,user_1783,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Registered User,2026-02-20,True
1784,user_1784,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Registered User,2024-03-19,True
1785,user_1785,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2024-12-28,False
1786,user_1786,Visitor,India,Mumbai,Chrome Mobile (Android),Administrator,2023-12-03,True
1787,user_1787,API Client,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2026-01-20,True
1788,user_1788,Customer,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2026-05-25,True
1789,user_1789,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2024-03-05,True
1790,user_1790,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-01-23,True
1791,user_1791,Visitor,United States,Dallas,Edge 138.0 (Windows 11),Shopper,2024-11-22,True
1792,user_1792,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2026-05-14,True
1793,user_1793,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Registered User,2026-05-23,True
1794,user_1794,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Casual Visitor,2025-03-29,True
1795,user_1795,API Client,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2024-02-15,False
1796,user_1796,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Administrator,2026-02-08,True
1797,user_1797,Customer,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2023-12-08,True
1798,user_1798,Administrator,Singapore,Singapore,Safari 18.0 (macOS),Registered User,2024-11-21,True
1799,user_1799,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),API Client,2025-12-14,False
1800,user_1800,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Registered User,2025-03-06,True
1801,user_1801,Customer,Kenya,Mombasa,Chrome Mobile (Android),Shopper,2026-04-24,True
1802,user_1802,Visitor,United States,New York,Edge 138.0 (Windows 11),Casual Visitor,2024-12-21,True
1803,user_1803,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2024-02-13,True
1804,user_1804,Administrator,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2026-06-04,True
1805,user_1805,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Administrator,2026-06-28,True
1806,user_1806,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-10-24,True
1807,user_1807,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2023-12-22,True
1808,user_1808,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2026-04-28,True
1809,user_1809,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2026-06-05,True
1810,user_1810,API Client,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Shopper,2025-05-17,True
1811,user_1811,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2025-09-26,True
1812,user_1812,Visitor,United States,New York,Edge 138.0 (Windows 11),Shopper,2025-02-11,True
1813,user_1813,Customer,Kenya,Nairobi,Edge 138.0 (Windows 11),Administrator,2023-08-27,True
1814,user_1814,Visitor,India,Mumbai,Safari 18.0 (macOS),Registered User,2025-02-12,True
1815,user_1815,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2024-11-20,True
1816,user_1816,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2024-05-05,True
1817,user_1817,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Casual Visitor,2024-06-26,True
1818,user_1818,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2025-01-10,True
1819,user_1819,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2025-08-23,True
1820,user_1820,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2024-05-23,True
1821,user_1821,Customer,India,Mumbai,Edge 138.0 (Windows 11),Administrator,2024-07-15,True
1822,user_1822,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Casual Visitor,2024-02-28,True
1823,user_1823,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),API Client,2024-03-26,True
1824,user_1824,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-26,True
1825,user_1825,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-10-31,True
